run,phase,iteration,case,latency_ms,status,route,compile_submissions,eager_fallback,max_abs_error
default-r1,serving,48,batch1_contiguous,0.062079,ok,compiled_cache,0,False,1.4901161193847656e-08
default-r1,serving,48,batch2_contiguous,0.070389,ok,compiled_cache,0,False,5.960464477539063e-08
default-r1,serving,48,batch4_contiguous,0.061209,ok,compiled_cache,0,False,5.960464477539063e-08
default-r1,serving,48,batch2_strided,0.068959,ok,compiled_cache,0,False,5.960464477539063e-08
default-r1,serving,48,batch3_strided_late,0.071999,ok,compiled_cache,0,False,5.960464477539063e-08
default-r1,serving,49,batch0_contiguous,0.04831,ok,compiled_cache,0,False,0.0
default-r1,serving,49,batch1_contiguous,0.06134,ok,compiled_cache,0,False,1.4901161193847656e-08
default-r1,serving,49,batch2_contiguous,0.061119,ok,compiled_cache,0,False,5.960464477539063e-08
default-r1,serving,49,batch4_contiguous,0.072139,ok,compiled_cache,0,False,5.960464477539063e-08
default-r1,serving,49,batch2_strided,0.070769,ok,compiled_cache,0,False,5.960464477539063e-08
default-r1,serving,49,batch3_strided_late,0.06623,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,0,batch0_contiguous,809.991238,ok,compiled_new_variant,1,False,0.0
default-r2,serving,0,batch1_contiguous,312.498769,ok,compiled_new_variant,1,False,1.4901161193847656e-08
default-r2,serving,0,batch2_contiguous,140.460149,ok,compiled_new_variant,1,False,5.960464477539063e-08
default-r2,serving,0,batch4_contiguous,84.952988,ok,compiled_new_variant,1,False,5.960464477539063e-08
default-r2,serving,0,batch2_strided,136.067086,ok,compiled_new_variant,1,False,5.960464477539063e-08
default-r2,serving,0,batch3_strided_late,130.212321,ok,compiled_new_variant,1,False,5.960464477539063e-08
default-r2,serving,1,batch0_contiguous,0.128097,ok,compiled_cache,0,False,0.0
default-r2,serving,1,batch1_contiguous,0.112329,ok,compiled_cache,0,False,1.4901161193847656e-08
default-r2,serving,1,batch2_contiguous,0.095919,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,1,batch4_contiguous,0.086589,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,1,batch2_strided,0.088687,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,1,batch3_strided_late,0.08229,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,2,batch0_contiguous,0.054119,ok,compiled_cache,0,False,0.0
default-r2,serving,2,batch1_contiguous,0.067949,ok,compiled_cache,0,False,1.4901161193847656e-08
default-r2,serving,2,batch2_contiguous,0.079099,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,2,batch4_contiguous,0.06758,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,2,batch2_strided,0.06985,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,2,batch3_strided_late,0.070379,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,3,batch0_contiguous,0.050329,ok,compiled_cache,0,False,0.0
default-r2,serving,3,batch1_contiguous,0.064619,ok,compiled_cache,0,False,1.4901161193847656e-08
default-r2,serving,3,batch2_contiguous,0.06398,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,3,batch4_contiguous,0.066129,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,3,batch2_strided,0.069759,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,3,batch3_strided_late,0.067419,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,4,batch0_contiguous,0.04841,ok,compiled_cache,0,False,0.0
default-r2,serving,4,batch1_contiguous,0.066049,ok,compiled_cache,0,False,1.4901161193847656e-08
default-r2,serving,4,batch2_contiguous,0.068429,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,4,batch4_contiguous,0.065549,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,4,batch2_strided,0.080538,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,4,batch3_strided_late,0.070919,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,5,batch0_contiguous,0.04866,ok,compiled_cache,0,False,0.0
default-r2,serving,5,batch1_contiguous,0.060189,ok,compiled_cache,0,False,1.4901161193847656e-08
default-r2,serving,5,batch2_contiguous,0.074239,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,5,batch4_contiguous,0.065479,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,5,batch2_strided,0.066979,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,5,batch3_strided_late,0.066259,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,6,batch0_contiguous,0.04774,ok,compiled_cache,0,False,0.0
default-r2,serving,6,batch1_contiguous,0.06279,ok,compiled_cache,0,False,1.4901161193847656e-08
default-r2,serving,6,batch2_contiguous,0.062069,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,6,batch4_contiguous,0.05968,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,6,batch2_strided,0.068559,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,6,batch3_strided_late,0.06818,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,7,batch0_contiguous,0.045351,ok,compiled_cache,0,False,0.0
default-r2,serving,7,batch1_contiguous,0.058169,ok,compiled_cache,0,False,1.4901161193847656e-08
default-r2,serving,7,batch2_contiguous,0.063239,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,7,batch4_contiguous,0.064369,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,7,batch2_strided,0.064999,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,7,batch3_strided_late,0.063439,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,8,batch0_contiguous,0.047949,ok,compiled_cache,0,False,0.0
default-r2,serving,8,batch1_contiguous,0.061939,ok,compiled_cache,0,False,1.4901161193847656e-08
default-r2,serving,8,batch2_contiguous,0.060889,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,8,batch4_contiguous,0.059749,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,8,batch2_strided,0.067949,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,8,batch3_strided_late,0.068679,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,9,batch0_contiguous,0.046229,ok,compiled_cache,0,False,0.0
default-r2,serving,9,batch1_contiguous,0.059059,ok,compiled_cache,0,False,1.4901161193847656e-08
default-r2,serving,9,batch2_contiguous,0.063369,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,9,batch4_contiguous,0.066309,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,9,batch2_strided,0.067099,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,9,batch3_strided_late,0.076059,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,10,batch0_contiguous,0.04896,ok,compiled_cache,0,False,0.0
default-r2,serving,10,batch1_contiguous,0.066419,ok,compiled_cache,0,False,1.4901161193847656e-08
default-r2,serving,10,batch2_contiguous,0.062428,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,10,batch4_contiguous,0.07246,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,10,batch2_strided,0.067139,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,10,batch3_strided_late,0.069779,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,11,batch0_contiguous,0.048209,ok,compiled_cache,0,False,0.0
default-r2,serving,11,batch1_contiguous,0.071019,ok,compiled_cache,0,False,1.4901161193847656e-08
default-r2,serving,11,batch2_contiguous,0.06609,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,11,batch4_contiguous,0.063549,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,11,batch2_strided,0.065189,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,11,batch3_strided_late,0.067819,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,12,batch0_contiguous,0.088269,ok,compiled_cache,0,False,0.0
default-r2,serving,12,batch1_contiguous,0.064449,ok,compiled_cache,0,False,1.4901161193847656e-08
default-r2,serving,12,batch2_contiguous,0.063559,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,12,batch4_contiguous,0.06431,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,12,batch2_strided,0.066759,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,12,batch3_strided_late,0.06676,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,13,batch0_contiguous,0.04596,ok,compiled_cache,0,False,0.0
default-r2,serving,13,batch1_contiguous,0.062499,ok,compiled_cache,0,False,1.4901161193847656e-08
default-r2,serving,13,batch2_contiguous,0.064608,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,13,batch4_contiguous,0.0607,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,13,batch2_strided,0.063549,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,13,batch3_strided_late,0.075629,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,14,batch0_contiguous,0.046469,ok,compiled_cache,0,False,0.0
default-r2,serving,14,batch1_contiguous,0.059019,ok,compiled_cache,0,False,1.4901161193847656e-08
default-r2,serving,14,batch2_contiguous,0.06099,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,14,batch4_contiguous,0.07322,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,14,batch2_strided,0.064879,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,14,batch3_strided_late,0.064729,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,15,batch0_contiguous,0.052449,ok,compiled_cache,0,False,0.0
default-r2,serving,15,batch1_contiguous,0.069309,ok,compiled_cache,0,False,1.4901161193847656e-08
default-r2,serving,15,batch2_contiguous,0.063089,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,15,batch4_contiguous,0.059851,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,15,batch2_strided,0.077078,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,15,batch3_strided_late,0.07027,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,16,batch0_contiguous,0.046989,ok,compiled_cache,0,False,0.0
default-r2,serving,16,batch1_contiguous,0.061199,ok,compiled_cache,0,False,1.4901161193847656e-08
default-r2,serving,16,batch2_contiguous,0.074669,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,16,batch4_contiguous,0.063729,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,16,batch2_strided,0.068899,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,16,batch3_strided_late,0.06729,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,17,batch0_contiguous,0.047089,ok,compiled_cache,0,False,0.0
default-r2,serving,17,batch1_contiguous,0.062399,ok,compiled_cache,0,False,1.4901161193847656e-08
default-r2,serving,17,batch2_contiguous,0.062249,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,17,batch4_contiguous,0.061339,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,17,batch2_strided,0.068759,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,17,batch3_strided_late,0.06766,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,18,batch0_contiguous,0.045609,ok,compiled_cache,0,False,0.0
default-r2,serving,18,batch1_contiguous,0.059789,ok,compiled_cache,0,False,1.4901161193847656e-08
default-r2,serving,18,batch2_contiguous,0.064469,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,18,batch4_contiguous,0.062509,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,18,batch2_strided,0.063088,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,18,batch3_strided_late,0.06367,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,19,batch0_contiguous,0.047919,ok,compiled_cache,0,False,0.0
default-r2,serving,19,batch1_contiguous,0.062649,ok,compiled_cache,0,False,1.4901161193847656e-08
default-r2,serving,19,batch2_contiguous,0.061209,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,19,batch4_contiguous,0.061039,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,19,batch2_strided,0.066748,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,19,batch3_strided_late,0.067039,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,20,batch0_contiguous,0.04931,ok,compiled_cache,0,False,0.0
default-r2,serving,20,batch1_contiguous,0.05815,ok,compiled_cache,0,False,1.4901161193847656e-08
default-r2,serving,20,batch2_contiguous,0.064529,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,20,batch4_contiguous,0.0633,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,20,batch2_strided,0.064179,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,20,batch3_strided_late,0.080128,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,21,batch0_contiguous,0.052229,ok,compiled_cache,0,False,0.0
default-r2,serving,21,batch1_contiguous,0.062669,ok,compiled_cache,0,False,1.4901161193847656e-08
default-r2,serving,21,batch2_contiguous,0.063189,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,21,batch4_contiguous,0.076519,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,21,batch2_strided,0.071969,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,21,batch3_strided_late,0.066488,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,22,batch0_contiguous,0.047259,ok,compiled_cache,0,False,0.0
default-r2,serving,22,batch1_contiguous,0.106259,ok,compiled_cache,0,False,1.4901161193847656e-08
default-r2,serving,22,batch2_contiguous,0.066179,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,22,batch4_contiguous,0.06294,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,22,batch2_strided,0.066469,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,22,batch3_strided_late,0.06853,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,23,batch0_contiguous,0.047639,ok,compiled_cache,0,False,0.0
default-r2,serving,23,batch1_contiguous,0.059729,ok,compiled_cache,0,False,1.4901161193847656e-08
default-r2,serving,23,batch2_contiguous,0.061839,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,23,batch4_contiguous,0.064789,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,23,batch2_strided,0.066899,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,23,batch3_strided_late,0.06978,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,24,batch0_contiguous,0.046379,ok,compiled_cache,0,False,0.0
default-r2,serving,24,batch1_contiguous,0.061428,ok,compiled_cache,0,False,1.4901161193847656e-08
default-r2,serving,24,batch2_contiguous,0.064589,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,24,batch4_contiguous,0.060989,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,24,batch2_strided,0.064279,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,24,batch3_strided_late,0.078329,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,25,batch0_contiguous,0.046879,ok,compiled_cache,0,False,0.0
default-r2,serving,25,batch1_contiguous,0.060199,ok,compiled_cache,0,False,1.4901161193847656e-08
default-r2,serving,25,batch2_contiguous,0.061649,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,25,batch4_contiguous,0.073169,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,25,batch2_strided,0.069669,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,25,batch3_strided_late,0.065629,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,26,batch0_contiguous,0.04895,ok,compiled_cache,0,False,0.0
default-r2,serving,26,batch1_contiguous,0.069168,ok,compiled_cache,0,False,1.4901161193847656e-08
default-r2,serving,26,batch2_contiguous,0.063899,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,26,batch4_contiguous,0.066439,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,26,batch2_strided,0.06961,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,26,batch3_strided_late,0.069899,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,27,batch0_contiguous,0.05157,ok,compiled_cache,0,False,0.0
default-r2,serving,27,batch1_contiguous,0.062368,ok,compiled_cache,0,False,1.4901161193847656e-08
default-r2,serving,27,batch2_contiguous,0.064859,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,27,batch4_contiguous,0.065299,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,27,batch2_strided,0.063669,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,27,batch3_strided_late,0.065249,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,28,batch0_contiguous,0.050899,ok,compiled_cache,0,False,0.0
default-r2,serving,28,batch1_contiguous,0.061378,ok,compiled_cache,0,False,1.4901161193847656e-08
default-r2,serving,28,batch2_contiguous,0.060588,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,28,batch4_contiguous,0.058359,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,28,batch2_strided,0.06969,ok,compiled_cache,0,False,5.960464477539063e-08
default-r2,serving,28,batch3_strided_late,0.068069,ok,compiled_cache,0,False,5.960464477539063e-08
